Order_ID,Product,City,Quantity,Unit_Price,Total_Amount
27454,Coffee,Chennai,8,437.93,3503.44
27455, Cake ,Chennai,5,227.12,1135.6
27456, Cake ,Madurai,3,246.0,738.0
27457,Coffee,Chennai,3,347.28,1041.84
27458,juice,Chennai,5,353.81,1769.05
27459,Coffee,Coimbatore,1,32.57,32.57
27460,Juice,Coimbatore,1,23.0,23.0
27461,Coffee,Chennai,1,162.3,162.3
27462, Cake ,Coimbatore,9,195.68,1761.12
27463,juice,Chennai,8,95.26,762.08
27464,Snacks,Coimbatore,4,66.2,264.8
27465,Tea,Trichy,5,483.33,2416.65
27466,Snacks,Salem,5,150.64,753.1999999999999
27467,Tea,Chennai,4,97.87,391.48
27468,Coffee,Madurai,10,409.24,4092.4
27469,Tea,Chennai,5,229.15,1145.75
27470,Tea,Coimbatore,7,261.92,1833.44
27471,Snacks,Coimbatore,10,267.33,2684.3
27472,Coffee,Chennai,7,139.58,977.06
27473,Coffee,Trichy,7,333.01,2331.07
27474,Juice,Salem,7,225.89,1581.23
27475,Tea,Madurai,9,274.41,2469.69
27476,Cake,Chennai,1,179.94,179.94
27477,Coffee,Madurai,2,229.87,459.74
27478,juice,Coimbatore,3,203.28,609.84
27479,CAKE,Madurai,1,249.7,249.7
27480, Cake ,Salem,5,57.17,285.85
27481,Tea,Trichy,2,395.61,791.22
27482,Snacks,Coimbatore,9,58.23,524.0699999999999
27483,Snacks,Chennai,4,423.58,1694.32
27484,Coffee,Salem,5,109.73,548.65
27485,Juice,Madurai,10,25.86,258.6
27486,Snacks,Trichy,5,498.89,2494.45
27487,Tea,Salem,5,102.21,511.05
27488,juice,Chennai,8,214.15,1713.2
27489,Tea,Chennai,3,115.66,346.98
27490,Coffee,Madurai,1,350.33,350.33
27491,cake,Coimbatore,4,428.73,1714.92
27492,cake,Salem,3,213.14,639.42
27493,Tea,Salem,8,477.8,3822.4
27494,Juice,Trichy,9,442.78,3985.02
27495,Tea,Salem,5,42.68,213.4
27496,Coffee,Madurai,5,190.49,952.45
27497,Cake,Coimbatore,5,85.45,427.25
27498,Coffee,Madurai,9,339.95,3059.55
27499, Cake ,Coimbatore,1,427.03,427.03
27500,Snacks,Chennai,10,469.68,4696.8
27501,Tea,Trichy,4,246.09,984.36
27502,cake,Trichy,5,276.49,1382.45
27503,Snacks,Chennai,4,309.12,1236.48
27504,Juice,Coimbatore,5,148.49,742.45
27505,Snacks,Madurai,3,79.18,237.54
27506,Tea,Coimbatore,9,475.02,4275.18
27507,juice,Coimbatore,3,191.01,573.03
27508,cake,Trichy,7,125.13,875.91
27509, Cake ,Coimbatore,5,479.44,2435.2
27510,Cake,Chennai,1,412.28,412.28
27511,Cake,Trichy,6,424.27,2545.62
27512,Coffee,Madurai,8,235.49,1883.92
27513,Juice,Trichy,1,106.14,106.14
27514,Juice,Coimbatore,1,448.38,448.38
27515,Cake,Trichy,5,482.82,-965.64
27516,Juice,Trichy,7,188.51,1319.57
27517,Snacks,Madurai,8,167.5,1340.0
27518,Juice,Chennai,9,327.73,2949.57
27519,Snacks,Madurai,2,46.03,92.06
27520,Tea,Trichy,6,199.95,1199.6999999999998
27521,Cake,Madurai,6,249.7,1498.2
27522,Cake,Salem,8,236.24,1889.92
27523,Cake,Salem,2,229.63,459.26
27524,CAKE,Trichy,8,107.31,858.48
27525,CAKE,Madurai,6,141.0,846.0
27526, Cake ,Madurai,1,102.14,102.14
27527,Coffee,Chennai,6,425.3,2551.8
27528,Coffee,Chennai,5,292.87,1464.35
27529,Tea,Coimbatore,4,472.55,1890.2
27530,Coffee,Trichy,4,293.54,1174.16
27531,juice,Trichy,5,77.7,388.5
27532,Tea,Madurai,8,251.35,2010.8
27533,Snacks,Trichy,8,117.04,936.32
27534,Snacks,Trichy,9,136.03,1224.27
27535,Juice,Trichy,7,126.12,882.84
27536,Tea,Madurai,1,207.04,207.04
27537, Cake ,Chennai,8,478.23,3825.84
27538,Snacks,Chennai,5,339.61,1698.0500000000002
27539,juice,Trichy,10,124.18,1241.8000000000002
27540,Juice,Chennai,8,68.13,545.04
27541,Juice,Coimbatore,8,138.15,1105.2
27542,Tea,Coimbatore,6,97.62,585.72
27543,Snacks,Chennai,10,249.7,2497.0
27544,Tea,Trichy,8,25.88,207.04
27545,Tea,Chennai,5,373.29,1866.45
27546,Tea,Coimbatore,9,327.01,2943.09
27547,Juice,Coimbatore,8,66.4,531.2
27548,Tea,Salem,6,60.14,360.84
27549,Tea,Salem,9,66.47,598.23
27550,Cake,Salem,10,420.95,4209.5
27551,Coffee,Coimbatore,8,249.7,1997.6
27552,Coffee,Coimbatore,3,476.82,1430.46
27553,Snacks,Coimbatore,6,349.34,2096.04
27554,CAKE,Madurai,8,264.73,2117.84
27555, Cake ,Coimbatore,1,163.06,163.06
27556,Snacks,Trichy,8,334.34,2674.72
27557,Tea,Madurai,9,479.59,4316.31
27558,Coffee,Trichy,7,321.75,2252.25
27559,Juice,Madurai,5,323.07,1615.35
27560,Cake,Coimbatore,1,114.32,114.32
27561,Coffee,Coimbatore,6,38.7,232.2
27562,Snacks,Coimbatore,5,69.71,348.54999999999995
27563,juice,Trichy,4,325.01,1300.04
27564,Snacks,Coimbatore,5,151.44,757.2
27565,Snacks,Coimbatore,4,271.18,1084.72
27566,Tea,Coimbatore,5,35.48,190.4
27567,Coffee,Coimbatore,1,49.92,49.92
27568,Coffee,Madurai,5,369.66,1848.3
27569,Coffee,Salem,5,271.51,1357.55
27570,Juice,Madurai,4,256.56,1026.24
27571,Tea,Trichy,4,479.63,1918.52
27572,juice,Trichy,4,249.7,998.8
27573,CAKE,Trichy,5,114.22,571.1
27574, Cake ,Chennai,4,432.49,1753.96
27575,Coffee,Trichy,1,139.3,139.3
27576,Tea,Chennai,1,132.48,132.48
27577,Tea,Chennai,5,380.18,1900.9
27578,Tea,Trichy,5,198.85,994.25
27579,Snacks,Salem,4,340.64,1362.56
27580,juice,Trichy,7,138.77,971.39
27581,CAKE,Madurai,8,159.61,1276.88
27582,Coffee,Salem,10,498.66,4986.6
27583,Juice,Salem,10,494.55,4945.5
27584,cake,Trichy,2,223.89,447.78
27585,CAKE,Coimbatore,7,212.41,1486.87
27586,Cake,Chennai,9,127.32,1145.88
27587,cake,Trichy,1,340.12,340.12
27588,Coffee,Trichy,9,208.95,1880.55
27589,Snacks,Salem,6,410.4,2462.4
27590,Coffee,Madurai,2,318.29,636.58
27591,juice,Coimbatore,2,295.76,591.52
27592,Snacks,Trichy,3,153.99,461.97
27593,CAKE,Salem,4,40.79,163.16
27594,Coffee,Salem,1,260.15,260.15
27595,juice,Trichy,10,466.0,4660.0
27596,Snacks,Chennai,7,326.81,2287.67
27597,Coffee,Coimbatore,10,157.35,1573.5
27598,Snacks,Chennai,2,236.99,473.98
27599,Snacks,Trichy,3,198.53,595.59
27600,Coffee,Salem,5,178.74,893.7
27601,juice,Salem,9,60.83,547.47
27602,Juice,Salem,9,467.61,4208.49
27603,Juice,Trichy,6,417.08,2502.48
27604,Coffee,Chennai,1,154.01,154.01
27605,Juice,Coimbatore,5,149.88,749.4
27606,Tea,Madurai,5,424.97,2124.8500000000004
27607,Juice,Salem,9,387.55,3487.9500000000003
27608,Snacks,Coimbatore,7,249.7,1747.9
27609,juice,Chennai,5,180.08,900.4
27610,Snacks,Chennai,7,346.47,2425.29
27611,Juice,Salem,7,470.14,3290.98
27612,juice,Chennai,7,379.26,2654.82
27613,Coffee,Trichy,9,322.0,2898.0
27614,Tea,Madurai,5,279.04,1395.2
27615,cake,Salem,1,94.04,94.04
27616,Snacks,Madurai,10,271.75,2717.5
27617,Coffee,Coimbatore,7,189.56,1326.92
27618,Snacks,Chennai,3,88.25,264.75
27619,juice,Coimbatore,5,481.75,2408.75
27620,Tea,Trichy,10,231.69,2316.9
27621,CAKE,Chennai,8,420.3,3362.4
27622,Coffee,Salem,8,249.7,1997.6
27623,juice,Trichy,1,60.75,60.75
27624,cake,Trichy,5,457.08,2285.4
27625,Cake,Madurai,2,448.26,896.52
27626,Tea,Chennai,1,418.74,418.74
27627,juice,Madurai,7,326.03,2282.21
27628,Tea,Madurai,9,476.37,4287.33
27629,Tea,Coimbatore,10,168.77,1687.7
27630,Snacks,Madurai,2,250.9,501.8
27631,juice,Coimbatore,2,347.99,695.98
27632,Tea,Madurai,4,451.59,1806.36
27633,Coffee,Chennai,1,264.09,264.09
27634,juice,Salem,2,488.53,977.06
27635, Cake ,Trichy,4,220.15,880.6
27636,Snacks,Chennai,3,81.97,245.91
27637,juice,Coimbatore,5,91.03,455.15
27638,juice,Coimbatore,1,249.7,249.7
27639,Cake,Salem,7,101.2,708.4
27640,Tea,Coimbatore,5,99.98,499.9
27641,Juice,Chennai,2,70.01,140.02
27642,Snacks,Chennai,9,477.1,4293.900000000001
27643, Cake ,Salem,5,158.91,794.55
27644,Coffee,Coimbatore,5,174.13,870.65
27645,juice,Salem,7,249.7,1747.9
27646,juice,Coimbatore,6,498.78,2992.68
27647,Snacks,Trichy,8,428.98,3431.84
27648,Juice,Madurai,10,269.27,2692.7
27649,Snacks,Trichy,9,109.35,984.15
27650,Tea,Madurai,9,155.74,1401.66
27651,Snacks,Madurai,5,59.28,296.4
27652,Snacks,Trichy,2,249.7,499.4
27653,Tea,Chennai,9,222.81,2005.29
27654,Coffee,Trichy,1,232.36,232.36
27655,Coffee,Madurai,4,62.4,249.6
27656,Tea,Coimbatore,3,155.67,467.01
27657,Snacks,Chennai,7,489.16,3424.1200000000003
27658,Snacks,Chennai,10,372.86,3728.6
27659,Coffee,Salem,5,457.96,2289.8
27660,Juice,Trichy,3,118.65,355.95000000000005
27661,Snacks,Trichy,1,129.76,129.76
27662,Coffee,Chennai,5,125.75,628.75
27663,Juice,Chennai,5,343.27,1716.35
27664,Coffee,Trichy,9,231.83,2086.4700000000003
27665,Snacks,Trichy,4,356.41,1425.64
27666, Cake ,Trichy,5,447.17,2235.85
27667,juice,Salem,7,89.9,629.3000000000001
27668,CAKE,Salem,9,247.64,2228.76
27669,cake,Trichy,4,314.07,1256.28
27670,Snacks,Salem,10,108.14,1081.4
27671,Coffee,Chennai,4,394.25,1577.0
27672,Coffee,Trichy,3,246.14,738.42
27673,Snacks,Chennai,9,251.56,2264.04
27674,CAKE,Chennai,1,23.51,23.51
27675,Snacks,Trichy,8,116.41,931.28
27676,Tea,Coimbatore,2,268.85,537.7
27677,Snacks,Chennai,2,249.7,499.4
27678,Juice,Salem,5,131.78,658.9
27679,Juice,Trichy,7,175.66,1229.62
27680,cake,Chennai,7,25.69,179.83
27681,juice,Coimbatore,4,353.64,1414.56
27682,Snacks,Madurai,5,387.49,1937.45
27683,Snacks,Salem,8,40.06,320.48
27684,Tea,Chennai,9,154.37,1389.33
27685,Snacks,Madurai,3,120.59,361.77
27686,Coffee,Salem,5,234.66,1173.3
27687,Cake,Trichy,7,438.17,3067.19
27688,Coffee,Madurai,7,189.33,1325.3100000000002
27689,Tea,Trichy,7,312.1,2184.7000000000003
27690,Coffee,Trichy,2,275.81,551.62
27691, Cake ,Coimbatore,7,338.55,2369.85
27692, Cake ,Salem,10,178.31,1783.1
27693,cake,Trichy,5,402.44,2012.2
27694,cake,Coimbatore,4,133.8,535.2
27695,Snacks,Chennai,9,98.89,890.01
27696,Coffee,Chennai,7,316.02,2212.14
27697,Coffee,Chennai,4,273.26,1093.04
27698,Snacks,Coimbatore,9,326.79,2964.11
27699,Tea,Chennai,2,387.48,774.96
27700,juice,Coimbatore,1,43.35,43.35
27701,cake,Salem,2,60.02,120.04
27702,cake,Salem,1,205.25,205.25
27703,cake,Chennai,1,82.42,82.42
27704,Tea,Salem,6,66.49,398.94
27705,Coffee,Salem,7,316.37,2214.59
27706,Tea,Salem,1,302.05,302.05
27707,CAKE,Coimbatore,1,89.33,89.33
27708,cake,Coimbatore,9,362.27,3260.43
27709,Coffee,Chennai,1,316.2,316.2
27710, Cake ,Chennai,3,88.23,264.69
27711, Cake ,Coimbatore,2,91.83,183.66
27712,Tea,Chennai,9,155.95,1403.55
27713,Tea,Coimbatore,3,67.69,203.07
27714,Coffee,Madurai,3,299.03,897.0899999999999
27715,Tea,Salem,4,85.54,342.16
27716, Cake ,Madurai,2,351.76,703.52
27717,Coffee,Salem,5,377.29,1886.45
27718,Coffee,Trichy,8,288.24,2305.92
27719,juice,Chennai,3,168.11,504.33
27720,Coffee,Madurai,9,249.7,2247.3
27721,Juice,Madurai,3,235.04,705.12
27722,Juice,Salem,5,144.09,720.45
27723,Tea,Salem,2,443.27,886.54
27724,Tea,Madurai,6,144.0,864.0
27725,CAKE,Madurai,9,68.57,617.1299999999999
27726, Cake ,Chennai,9,25.48,229.32
27727,Cake,Chennai,3,326.96,980.88
27728,Coffee,Coimbatore,10,495.21,4952.099999999999
27729,Tea,Salem,8,166.73,1333.84
27730,Tea,Coimbatore,3,403.75,1211.25
27731,Tea,Madurai,5,113.77,568.85
27732,Snacks,Coimbatore,5,57.34,286.70000000000005
27733,Coffee,Salem,6,205.74,1234.44
27734,Juice,Trichy,8,67.12,536.96
27735,Tea,Coimbatore,6,242.81,1456.86
27736,Tea,Chennai,5,361.15,1824.75
27737,juice,Coimbatore,9,169.2,1522.8
27738,Snacks,Madurai,6,436.79,2620.74
27739,Juice,Chennai,6,83.01,498.06000000000006
27740,Tea,Chennai,1,374.15,374.15
27741,juice,Chennai,10,462.51,4625.1
27742,Coffee,Chennai,8,495.97,3967.76
27743,Tea,Salem,2,347.49,694.98
27744,CAKE,Madurai,4,104.84,419.36
27745,juice,Chennai,8,40.67,325.36
27746,Coffee,Madurai,10,50.82,508.2
27747,Coffee,Chennai,10,491.15,4911.5
27748,juice,Salem,4,179.49,717.96
27749,Tea,Trichy,9,259.31,2333.79
27750,Tea,Trichy,7,300.93,2106.51
27751,Coffee,Salem,1,453.11,477.11
27752,Coffee,Trichy,5,422.78,2113.9
27753,Tea,Salem,1,401.51,401.51
27754,Snacks,Chennai,9,370.1,3330.9
27755,Snacks,Salem,9,279.65,2516.85
27756, Cake ,Coimbatore,9,249.7,2247.3
27757,Snacks,Trichy,10,275.01,2750.1
27758,Snacks,Salem,8,381.34,3050.72
27759,juice,Trichy,2,93.68,187.36
27760,CAKE,Salem,3,208.97,626.91
27761,Tea,Chennai,9,125.65,1130.85
27762,Coffee,Coimbatore,5,161.18,805.9
27763,Coffee,Trichy,4,249.7,998.8
27764,Coffee,Madurai,2,442.69,885.38
27765,Coffee,Coimbatore,9,128.54,1156.86
27766,Juice,Chennai,4,217.12,868.48
27767,Coffee,Salem,3,30.17,90.51
27768,juice,Madurai,6,403.17,2419.02
27769,Tea,Trichy,6,249.7,1498.2
27770,Tea,Coimbatore,4,315.12,1260.48
27771,Snacks,Trichy,9,30.98,278.82
27772,CAKE,Coimbatore,4,280.9,1123.6
27773,Cake,Madurai,1,176.03,176.03
27774,Snacks,Madurai,10,426.68,4266.8
27775,Snacks,Madurai,4,307.9,1231.6
27776,Coffee,Madurai,5,152.06,760.3
27777,Tea,Coimbatore,10,444.38,4443.8
27778,Coffee,Salem,2,267.16,534.32
27779,juice,Trichy,5,337.24,1686.2
27780,Snacks,Chennai,2,163.17,326.34
27781,Snacks,Trichy,5,192.66,963.3
27782,Coffee,Trichy,6,138.92,833.52
27783,Snacks,Coimbatore,10,213.68,2136.8
27784,Tea,Madurai,10,234.94,2349.4
27785,Snacks,Chennai,5,52.03,260.15
27786,CAKE,Chennai,6,22.31,133.86
27787, Cake ,Madurai,1,415.29,415.29
27788,CAKE,Chennai,9,242.89,2186.01
27789,Snacks,Salem,1,352.25,352.25
27790,Tea,Coimbatore,5,432.12,2160.6
27791, Cake ,Chennai,10,330.48,3304.8
27792,Cake,Trichy,9,345.52,3109.68
27793,Coffee,Salem,8,39.05,312.4
27794,Snacks,Madurai,7,278.32,1948.24
27795,Tea,Salem,4,71.6,286.4
27796,Tea,Chennai,7,157.13,1099.91
27797,Cake,Salem,6,115.31,691.86
27798,Coffee,Coimbatore,6,467.83,2806.98
27799,Coffee,Salem,1,376.8,376.8
27800,cake,Coimbatore,6,489.69,2938.14
27801,Tea,Madurai,9,493.09,4437.81
27802,Coffee,Madurai,5,227.1,1135.5
27803,Tea,Coimbatore,6,461.99,2771.94
27804,juice,Trichy,10,33.67,336.70000000000005
27805,juice,Madurai,10,468.88,4688.8
27806,Tea,Trichy,2,296.35,592.7
27807,juice,Salem,3,481.96,1445.88
27808,Snacks,Coimbatore,4,78.28,313.12
27809,juice,Salem,8,375.71,3005.68
27810,Tea,Chennai,10,55.8,558.0
27811,Snacks,Salem,9,108.02,972.18
27812,Tea,Coimbatore,10,278.61,2786.1000000000004
27813,Tea,Madurai,6,102.98,617.88
27814,Snacks,Trichy,5,94.98,474.9
27815,Tea,Chennai,1,424.26,424.26
27816,Coffee,Madurai,10,153.62,1536.2
27817,cake,Trichy,2,36.64,73.28
27818,Tea,Chennai,9,286.08,2574.72
27819,Coffee,Coimbatore,8,481.32,3850.56
27820,Coffee,Trichy,5,249.7,1248.5
27821,Snacks,Salem,3,481.54,1444.62
27822,Coffee,Chennai,4,87.95,351.8
27823,Coffee,Madurai,8,49.29,394.32
27824,Tea,Salem,6,39.92,239.52
27825,Coffee,Salem,2,166.67,333.34
27826,Tea,Chennai,6,407.29,2443.74
27827,Tea,Trichy,2,133.95,267.9
27828,Juice,Coimbatore,6,249.7,1498.2
27829,juice,Chennai,8,138.35,1106.8
27830,Tea,Chennai,2,376.59,753.18
27831,Snacks,Salem,8,170.33,1362.64
27832,Tea,Chennai,8,475.48,3803.84
27833,CAKE,Madurai,4,118.96,475.84
27834,Coffee,Trichy,6,91.91,551.46
27835,Snacks,Madurai,9,85.36,768.24
27836,Coffee,Salem,1,178.37,178.37
27837,Juice,Trichy,3,464.92,1394.76
27838,Coffee,Coimbatore,8,122.17,977.36
27839, Cake ,Chennai,6,43.03,258.18
27840,Tea,Trichy,2,249.7,499.4
27841,Cake,Trichy,3,108.01,324.03000000000003
27842,Tea,Trichy,9,392.87,3535.83
27843,juice,Salem,7,138.33,968.31
27844,Juice,Trichy,8,292.48,2339.84
27845,Tea,Salem,10,257.82,2578.2
27846,Coffee,Madurai,9,334.36,3009.24
27847,Coffee,Trichy,2,345.31,690.62
27848,Coffee,Chennai,7,252.68,1768.76
27849,Coffee,Madurai,9,70.64,635.76
27850,Coffee,Chennai,5,56.6,-113.2
27851,juice,Trichy,2,114.74,229.48
27852,Coffee,Madurai,3,168.58,505.74
27853,juice,Madurai,6,279.54,1677.2400000000002
27854, Cake ,Trichy,3,466.64,1399.92
27855,Juice,Trichy,7,350.77,2455.39
27856,Tea,Salem,5,222.33,-444.66
27857,Coffee,Chennai,10,449.82,4510.2
27858,juice,Coimbatore,8,250.55,2004.4
27859,Coffee,Salem,1,238.09,238.09
27860,Tea,Trichy,10,49.35,493.5
27861,juice,Chennai,2,467.59,935.18
27862,Coffee,Coimbatore,10,247.52,2475.2000000000003
27863,Coffee,Coimbatore,10,61.43,614.3
27864,Snacks,Madurai,3,227.81,683.4300000000001
27865,Snacks,Madurai,9,445.31,4007.79
27866,Coffee,Madurai,2,414.09,828.18
27867,Snacks,Chennai,2,398.54,797.08
27868,Tea,Chennai,6,281.69,1690.14
27869,Snacks,Salem,9,484.84,4363.56
27870,Snacks,Madurai,4,487.91,1951.64
27871,cake,Coimbatore,10,281.18,2811.8
27872,Tea,Trichy,5,275.35,1376.75
27873,cake,Chennai,6,321.13,1926.78
27874, Cake ,Madurai,8,470.38,3763.04
27875,Tea,Salem,7,269.87,1889.09
27876,Juice,Chennai,4,163.43,653.72
27877,Coffee,Chennai,7,298.07,2086.49
27878,Coffee,Chennai,2,37.01,74.02
27879,Tea,Madurai,10,189.11,1891.1
27880,juice,Chennai,4,184.9,739.6
27881,Juice,Chennai,3,44.85,134.55
27882,cake,Coimbatore,6,408.02,2456.12
27883,Tea,Trichy,8,296.68,2373.44
27884,cake,Chennai,4,111.29,451.16
27885,cake,Chennai,9,127.14,1144.26
27886,Tea,Coimbatore,8,70.94,567.52
27887,CAKE,Trichy,8,361.94,2895.52
27888,Snacks,Trichy,5,277.95,1389.75
27889,Tea,Chennai,1,410.99,448.99
27890,juice,Chennai,1,340.85,340.85
27891,juice,Chennai,4,429.22,1716.88
27892,Cake,Trichy,1,394.75,394.75
27893,Coffee,Madurai,9,169.02,1521.18
27894,Juice,Coimbatore,2,42.21,84.42
27895,Tea,Coimbatore,2,178.7,357.4
27896,Tea,Coimbatore,6,243.32,1459.92
27897,Juice,Madurai,5,233.63,1168.15
27898,Coffee,Chennai,10,65.21,652.0999999999999
27899,cake,Trichy,7,345.35,2417.4500000000003
27900,Tea,Coimbatore,5,469.0,2345.0
27901,Juice,Salem,7,168.97,1182.79
27902,Coffee,Chennai,6,372.84,2237.04
27903,CAKE,Coimbatore,5,466.32,2331.6
27904,juice,Chennai,3,317.14,951.42
27905,Snacks,Madurai,10,242.24,2422.4
27906,Juice,Chennai,7,280.71,1964.97
27907,juice,Trichy,9,432.0,3888.0
27908,juice,Trichy,4,42.76,171.04
27909,Snacks,Madurai,8,351.84,2814.72
27910,Snacks,Trichy,3,497.72,1493.16
27911,Juice,Salem,10,194.11,1941.1
27912,juice,Salem,7,286.89,2008.23
27913,Coffee,Madurai,10,35.87,358.7
27914,juice,Chennai,7,311.7,2181.9
27915,Juice,Trichy,9,169.24,1523.16
27916,Snacks,Madurai,10,421.58,4215.8
27917,juice,Trichy,3,367.35,1102.0500000000002
27918,Coffee,Chennai,3,323.81,971.43
27919,Juice,Salem,9,93.0,837.0
27920, Cake ,Madurai,4,398.92,1595.68
27921,Juice,Salem,6,395.52,2373.12
27922,Coffee,Chennai,1,434.84,434.84
27923,Coffee,Madurai,5,186.93,934.65
27924,Juice,Coimbatore,6,102.92,617.52
27925,Juice,Madurai,3,359.05,1077.15
27926,Juice,Madurai,5,249.7,1248.5
27927,Tea,Salem,4,375.73,1502.92
27928,Coffee,Coimbatore,9,162.3,1460.7
27929,Tea,Salem,4,170.02,680.08
27930, Cake ,Chennai,5,38.24,191.2
27931,Coffee,Salem,10,480.32,4803.2
27932,cake,Coimbatore,9,249.7,2247.3
27933,Cake,Madurai,1,131.23,131.23
27934,juice,Madurai,10,300.89,3008.9
27935,Tea,Coimbatore,7,394.7,2762.9
27936,Snacks,Chennai,7,65.51,458.5700000000001
27937,Tea,Chennai,3,362.56,1087.68
27938,Snacks,Chennai,5,422.36,2111.8
27939,Snacks,Trichy,5,266.9,1334.5
27940,juice,Trichy,4,426.19,1704.76
27941,Snacks,Coimbatore,5,105.88,529.4
27942,Juice,Madurai,8,26.24,209.92
27943,CAKE,Salem,9,208.9,1880.1
27944,Juice,Coimbatore,10,447.75,4477.5
27945,Coffee,Salem,5,275.91,1379.55
27946,CAKE,Chennai,10,247.0,2470.0
27947,Tea,Chennai,10,249.7,2497.0
27948,Snacks,Coimbatore,9,95.63,860.67
27949,Coffee,Coimbatore,2,36.5,73.0
27950,Juice,Madurai,9,483.31,4349.79
27951,CAKE,Madurai,2,407.3,814.6
27952,Coffee,Coimbatore,5,414.54,2072.7
27953,cake,Coimbatore,8,126.57,1012.56
27954,Cake,Trichy,5,334.41,1672.0500000000002
27955,Coffee,Chennai,6,252.53,1515.18
27956,Juice,Chennai,3,110.6,331.79999999999995
27957,Snacks,Salem,5,183.94,919.7
27958, Cake ,Coimbatore,1,470.56,470.56
27959,Snacks,Coimbatore,9,160.52,1444.68
27960, Cake ,Madurai,4,495.37,1981.48
27961,Snacks,Coimbatore,4,37.56,150.24
27962,Tea,Chennai,3,82.17,246.51
27963,Juice,Trichy,9,249.7,2247.3
27964,Cake,Chennai,1,281.55,281.55
27965, Cake ,Coimbatore,2,273.59,547.18
27966,Coffee,Salem,8,249.7,1997.6
27967,Tea,Chennai,10,93.5,935.0
27968,juice,Chennai,6,244.96,1469.76
27969,Tea,Chennai,3,274.39,823.17
27970,Tea,Salem,7,113.88,797.16
27971,Tea,Coimbatore,3,280.63,841.89
27972,juice,Coimbatore,7,323.93,2267.51
27973,Coffee,Chennai,2,365.73,731.46
27974,Snacks,Salem,9,219.86,1978.74
27975,Juice,Madurai,2,147.11,294.22
27976,cake,Chennai,2,132.43,264.86
27977,CAKE,Chennai,1,161.52,161.52
27978,juice,Madurai,4,396.17,1584.68
27979, Cake ,Chennai,4,114.2,456.8
27980,Coffee,Chennai,6,294.81,1768.86
27981,Tea,Chennai,3,243.17,729.51
27982,Coffee,Chennai,10,407.77,4077.7
27983,juice,Trichy,4,97.68,430.72
27984,CAKE,Madurai,9,42.91,386.19
27985,CAKE,Salem,6,384.81,2308.86
27986,cake,Salem,4,240.23,960.92
27987,Coffee,Salem,7,72.21,505.47
27988,cake,Chennai,1,156.89,156.89
27989,Snacks,Chennai,10,387.54,3875.4
27990,Snacks,Madurai,3,376.9,1130.6999999999998
27991,Tea,Madurai,9,282.5,2542.5
27992,Juice,Madurai,3,233.66,700.98
27993,cake,Chennai,5,166.94,834.7
27994,Coffee,Madurai,10,212.67,2126.7
27995,Juice,Coimbatore,8,494.94,3959.52
27996,juice,Madurai,10,63.29,632.9
27997,Coffee,Salem,4,455.57,1822.28
27998,Snacks,Salem,4,211.21,844.84
27999,Tea,Madurai,4,301.03,1204.12
28000,Tea,Salem,5,434.31,2171.55
28001,Juice,Trichy,5,322.29,1611.45
28002,Snacks,Madurai,5,344.94,1724.7
28003,Coffee,Madurai,5,308.14,1540.7
28004,CAKE,Chennai,10,361.31,3613.1
28005,Coffee,Trichy,9,201.63,1814.67
28006,Cake,Madurai,4,60.47,241.88
28007,juice,Trichy,7,181.33,1269.3100000000002
28008,Coffee,Trichy,5,249.7,1248.5
28009,Tea,Madurai,8,58.68,469.44
28010,Snacks,Madurai,3,322.63,967.89
28011,Tea,Madurai,5,82.91,414.55
28012,Snacks,Chennai,8,384.94,3079.52
28013,Tea,Coimbatore,2,386.33,772.66
28014,Tea,Trichy,6,281.12,1686.72
28015,Snacks,Trichy,9,486.12,4375.08
28016,Tea,Coimbatore,7,430.17,3011.19
28017,Snacks,Trichy,3,127.02,381.06
28018,Tea,Trichy,7,249.7,1747.9
28019,Coffee,Salem,3,199.6,598.8
28020,Tea,Chennai,7,66.02,462.14
28021,Tea,Trichy,8,430.65,3445.2
28022,juice,Trichy,8,249.7,1997.6
28023,cake,Madurai,4,265.16,1060.64
28024,Tea,Coimbatore,5,387.05,-774.1
28025,Juice,Chennai,5,146.45,732.25
28026, Cake ,Trichy,5,24.04,-48.08
28027, Cake ,Chennai,6,383.77,2302.62
28028,Cake,Coimbatore,4,220.31,881.24
28029, Cake ,Chennai,10,160.66,1606.6
28030, Cake ,Madurai,6,209.44,1256.64
28031,juice,Chennai,1,146.89,146.89
28032,Coffee,Chennai,6,381.32,2287.92
28033,Snacks,Chennai,5,157.6,788.0
28034,juice,Trichy,1,284.02,284.02
28035, Cake ,Coimbatore,6,75.82,454.92
28036,Snacks,Salem,5,90.03,-180.06
28037,Snacks,Coimbatore,5,374.13,1870.65
28038,CAKE,Coimbatore,8,320.03,2560.24
28039,CAKE,Salem,4,172.36,689.44
28040,Tea,Trichy,3,466.68,1400.04
28041,Tea,Coimbatore,6,253.54,1521.24
28042,Juice,Salem,10,195.72,1957.2
28043,Tea,Madurai,8,101.44,811.52
28044,Snacks,Chennai,6,34.12,204.72
28045,Tea,Salem,5,322.38,1611.9
28046,Snacks,Trichy,5,311.8,1559.0
28047,Snacks,Salem,10,75.44,754.4
28048,CAKE,Coimbatore,8,94.04,752.32
28049,cake,Coimbatore,4,286.8,1147.2
28050,Snacks,Chennai,3,335.16,1005.48
28051,Snacks,Coimbatore,3,468.79,1406.37
28052,Snacks,Trichy,1,336.71,336.71
